ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,PROMEDIO DIARIO EN HORAS,LATITUD,LONGITUD
50,META,50325,MAPIRIPAN,50325000,2021,8,154955,61917.0,312.84,24.0,3.117523361,-71.93805692
52,NARIÑO,52250,EL CHARCO,52250023,2021,8,20533,12886.0,100.8,8.07,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250003,2021,8,3380,2051.0,23.62,5.3,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250022,2021,8,6046,7853.0,30.18,7.57,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250007,2021,8,16506,4140.0,88.0,8.11,2.216382295,-77.99533234
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,2021,8,4834,2334.0,28.06,7.16,2.088531925,-78.59193099
52,NARIÑO,52390,LA TOLA,52390005,2021,8,2261,447.0,13.94,7.08,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390013,2021,8,6967,1817.0,55.58,5.32,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390003,2021,8,6064,2461.0,30.56,9.05,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390009,2021,8,4746,3922.0,39.3,6.14,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390016,2021,8,4761,1351.0,29.34,6.46,2.56027333,-78.23506694
52,NARIÑO,52473,MOSQUERA,52473010,2021,8,4205,929.0,16.58,10.32,2.442493698,-78.438827
52,NARIÑO,52490,OLAYA HERRERA,52490913,2021,8,3546,899.0,19.63,7.9,2.287856547,-78.31219024
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,2021,8,9664,3078.0,55.2,7.29,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,2021,8,20977,11894.0,96.0,8.56,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,2021,8,23247,8498.0,134.4,7.41,1.574550638,-78.61540963
52,NARIÑO,52696,SANTA BÁRBARA,52696014,2021,8,2474,1349.0,17.54,5.4,2.494420411,-77.98256461
52,NARIÑO,52696,SANTA BÁRBARA,52696022,2021,8,2899,2219.0,14.54,8.57,2.494420411,-77.98256461
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,2021,8,4394,2594.0,28.8,7.0,0.05947197,-75.06479327
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,2021,8,961358,369644.0,1975.95,23.59,0.05947197,-75.06479327
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,2021,8,5921,2588.0,30.14,8.0,3.493340766,-77.11872832
97,VAUPÉS,97161,CARURÚ,97161000,2021,8,19390,3104.0,74.45,12.19,1.052762314,-71.33093035
97,VAUPÉS,97001,MITÚ,97001000,2021,8,1273403,390768.0,2696.34,23.58,1.06148231,-70.46688401
97,VAUPÉS,97666,TARAIRA,97666000,2021,8,30762,9153.0,123.46,10.5,-0.719822209,-69.90776202
99,VICHADA,99773,CUMARIBO,99773000,2021,8,294302,126008.0,662.2,23.59,4.262454746,-69.52140484
99,VICHADA,99524,LA PRIMAVERA,99524000,2021,8,312980,139626.0,611.82,23.59,5.517593607,-69.62044054
99,VICHADA,99001,PUERTO CARREÑO,99001002,2021,8,23993,9524.0,114.05,8.49,5.836529669,-68.14122234
99,VICHADA,99001,PUERTO CARREÑO,99001000,2021,8,2225164,745045.0,4172.08,24.0,5.836529669,-68.14122234
99,VICHADA,99624,SANTA ROSALÍA,99624000,2021,8,134645,70101.0,346.37,18.12,4.968581012,-70.65997097
91,AMAZONAS,91001,LETICIA,91001000,2021,7,3468354,1081769.0,6995.84,24.0,-3.530058784,-70.04513691
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,2021,7,101229,35227.0,216.48,24.0,-3.631323222,-70.47199039
91,AMAZONAS,91798,TARAPACA (ANM),91798000,2021,7,22753,10194.0,83.81,10.16,-2.451794264,-70.00651535
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,2021,7,5563,339.0,41.95,8.15,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2021,7,107662,47536.0,312.22,12.59,6.453351334,-76.69504802
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,2021,7,17991705,4904871.0,29462.66,24.0,12.54311512,-81.71762382
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,2021,7,28819,15362.0,172.02,7.09,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,2021,7,6984,2342.0,21.15,14.37,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,2021,7,20586,7161.0,48.42,18.7,10.46343362,-75.45889915
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,2021,7,15208,6995.0,75.91,9.0,0.647693081,-74.27235499
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,2021,7,10049,5073.0,40.03,17.7,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,2021,7,5762,2817.0,37.36,6.4,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,2021,7,5230,2088.0,42.8,5.3,1.308465061,-74.19746971
85,CASANARE,85430,TRINIDAD,85430001,2021,7,12206,6910.0,86.46,6.17,5.354527091,-71.25479519
19,CAUCA,19318,GUAPI,19318008,2021,7,8397,3349.0,35.81,9.33,2.41326696,-77.69047531
19,CAUCA,19318,GUAPI,19318013,2021,7,11919,5301.0,48.77,9.46,2.41326696,-77.69047531
19,CAUCA,19418,LÓPEZ DE MICAY,19418024,2021,7,5777,2059.0,30.12,7.24,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,2021,7,4135,854.0,29.56,5.31,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,2021,7,3920,1615.0,24.22,6.29,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418007,2021,7,1034,247.0,14.32,3.08,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,2021,7,7660,2416.0,40.0,8.11,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,2021,7,7440,2566.0,55.55,5.26,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,2021,7,897,334.0,5.98,6.23,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,2021,7,9865,4618.0,70.4,7.14,2.95819877,-77.24212158
19,CAUCA,19809,TIMBIQUÍ,19809010,2021,7,5521,2254.0,33.82,6.25,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809003,2021,7,7378,4256.0,34.84,8.03,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809026,2021,7,8936,1727.0,46.87,7.14,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809023,2021,7,26959,9298.0,172.13,5.54,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809007,2021,7,7033,4386.0,40.25,6.36,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809008,2021,7,15828,6815.0,67.97,9.28,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809009,2021,7,4556,2748.0,25.66,7.6,2.699475127,-77.49131577
27,CHOCÓ,27006,ACANDÍ,27006000,2021,7,514513,198418.0,1253.3,18.53,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006003,2021,7,337622,128121.0,818.4,18.51,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006007,2021,7,24539,8898.0,122.83,8.44,8.383938499,-77.26560256
27,CHOCÓ,27025,ALTO BAUDO,27025000,2021,7,49047,14855.0,118.98,23.58,5.636740989,-77.0842154
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,2021,7,674516,236268.0,1286.56,23.52,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,2021,7,59119,20817.0,139.51,21.49,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,2021,7,159362,65978.0,338.45,23.46,6.162762775,-77.41653534
27,CHOCÓ,27077,BAJO BAUDÓ,27077011,2021,7,5959,5988.0,35.2,6.2,4.492865435,-77.08271352
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,2021,7,206504,102075.0,401.28,23.48,4.492865435,-77.08271352
27,CHOCÓ,27099,BOJAYÁ,27099000,2021,7,84736,24667.0,258.3,14.4,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099002,2021,7,11242,5062.0,64.0,8.1,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099005,2021,7,10215,3108.0,64.0,6.12,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099008,2021,7,9421,2585.0,74.4,5.03,6.474666885,-77.09933025
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,2021,7,70378,39934.0,168.96,17.52,4.272940191,-76.98785828
27,CHOCÓ,27372,JURADO,27372000,2021,7,161638,74315.0,303.36,23.31,7.103338868,-77.67973662
27,CHOCÓ,27425,MEDIO ATRATO,27425000,2021,7,20289,10538.0,84.0,11.59,6.033880098,-76.6734697
27,CHOCÓ,27425,MEDIO ATRATO,27425008,2021,7,3181,889.0,27.58,4.34,6.033880098,-76.6734697
27,CHOCÓ,27495,NUQUÍ,27495001,2021,7,10999,5376.0,48.0,9.12,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495912,2021,7,7175,2445.0,11.23,22.46,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495000,2021,7,250756,76581.0,505.47,23.28,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495011,2021,7,426,75.0,3.48,5.43,5.591359844,-77.33057439
27,CHOCÓ,27001,QUIBDÓ,27001029,2021,7,8633,2975.0,41.23,8.15,5.7543229,-76.65015147
27,CHOCÓ,27800,UNGUÍA,27800001,2021,7,21354,8561.0,87.38,9.54,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800005,2021,7,18246,5516.0,94.07,9.26,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800000,2021,7,426751,151030.0,911.86,21.59,8.117281079,-77.10372723
94,GUAINÍA,94343,BARRANCO MINAS,94343000,2021,7,53463,17307.0,161.95,13.48,3.140558454,-69.69713423
94,GUAINÍA,94001,INÍRIDA,94001000,2021,7,1539048,517740.0,2970.88,24.0,3.516363079,-68.00834728
95,GUAVIARE,95200,MIRAFLORES,95200000,2021,7,72315,24881.0,168.96,19.9,1.363974932,-72.01810951
47,MAGDALENA,47189,CIÉNAGA,47189018,2021,7,80159,30431.0,166.4,21.51,10.85754552,-74.02500493
50,META,50325,MAPIRIPAN,50325000,2021,7,149997,59258.0,308.88,23.56,3.117523361,-71.93805692
52,NARIÑO,52250,EL CHARCO,52250016,2021,7,1321,238.0,18.14,5.57,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250023,2021,7,18182,8786.0,100.8,7.24,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250003,2021,7,3677,2501.0,22.24,6.13,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250022,2021,7,5563,7257.0,28.22,7.36,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250005,2021,7,1921,805.0,15.87,3.41,2.216382295,-77.99533234
52,NARIÑO,52250,EL CHARCO,52250007,2021,7,16244,4164.0,80.0,8.04,2.216382295,-77.99533234
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,2021,7,4411,2141.0,29.06,6.3,2.088531925,-78.59193099
52,NARIÑO,52390,LA TOLA,52390005,2021,7,2053,424.0,13.55,6.25,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390013,2021,7,7561,2063.0,58.98,5.29,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390003,2021,7,6297,2533.0,30.4,8.58,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390009,2021,7,4832,3888.0,38.02,6.24,2.56027333,-78.23506694
52,NARIÑO,52390,LA TOLA,52390016,2021,7,5049,1511.0,28.67,7.04,2.56027333,-78.23506694
52,NARIÑO,52473,MOSQUERA,52473010,2021,7,3705,821.0,15.07,9.11,2.442493698,-78.438827
52,NARIÑO,52490,OLAYA HERRERA,52490913,2021,7,3654,996.0,19.25,7.11,2.287856547,-78.31219024
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,2021,7,8487,2807.0,55.2,6.33,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,2021,7,19896,11314.0,100.0,8.45,1.574550638,-78.61540963
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,2021,7,24442,8274.0,134.4,8.01,1.574550638,-78.61540963
52,NARIÑO,52696,SANTA BÁRBARA,52696014,2021,7,1956,1972.0,18.46,4.55,2.494420411,-77.98256461
52,NARIÑO,52696,SANTA BÁRBARA,52696017,2021,7,3384,1769.0,26.28,4.36,2.494420411,-77.98256461
52,NARIÑO,52696,SANTA BÁRBARA,52696022,2021,7,2704,1945.0,13.44,8.54,2.494420411,-77.98256461
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,2021,7,4350,2478.0,28.8,6.48,0.05947197,-75.06479327
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,2021,7,861962,342040.0,1778.74,23.42,0.05947197,-75.06479327
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,2021,7,5823,2633.0,28.51,8.05,3.493340766,-77.11872832
97,VAUPÉS,97161,CARURÚ,97161000,2021,7,17752,2813.0,71.37,12.16,1.052762314,-71.33093035
97,VAUPÉS,97001,MITÚ,97001000,2021,7,1221413,377485.0,2559.94,24.0,1.06148231,-70.46688401
97,VAUPÉS,97666,TARAIRA,97666000,2021,7,28872,8920.0,121.88,10.49,-0.719822209,-69.90776202
99,VICHADA,99773,CUMARIBO,99773000,2021,7,278417,122022.0,609.84,23.32,4.262454746,-69.52140484
99,VICHADA,99524,LA PRIMAVERA,99524000,2021,7,302496,137297.0,576.36,24.0,5.517593607,-69.62044054
99,VICHADA,99001,PUERTO CARREÑO,99001002,2021,7,22270,8640.0,113.87,8.31,5.836529669,-68.14122234
99,VICHADA,99001,PUERTO CARREÑO,99001000,2021,7,2154809,748079.0,3975.84,23.59,5.836529669,-68.14122234
99,VICHADA,99624,SANTA ROSALÍA,99624000,2021,7,126001,66150.0,314.45,18.16,4.968581012,-70.65997097
91,AMAZONAS,91001,LETICIA,91001000,2021,6,3289472,1020489.0,6802.93,24.0,-3.530058784,-70.04513691
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,2021,6,100352,34091.0,221.06,23.57,-3.631323222,-70.47199039
91,AMAZONAS,91798,TARAPACA (ANM),91798000,2021,6,22248,9635.0,83.47,10.15,-2.451794264,-70.00651535
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,2021,6,4629,305.0,42.21,6.33,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2021,6,114198,50553.0,320.32,14.0,6.453351334,-76.69504802
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,2021,6,16428918,4618390.0,28402.76,24.0,12.54311512,-81.71762382
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,2021,6,27979,15039.0,165.37,7.22,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,2021,6,6701,2324.0,19.87,15.32,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,2021,6,18743,6651.0,46.91,17.42,10.46343362,-75.45889915
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,2021,6,14606,6595.0,78.57,8.09,0.647693081,-74.27235499
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,2021,6,1137,455.0,33.46,1.48,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,2021,6,5187,2622.0,35.73,6.15,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,2021,6,5144,1989.0,44.36,5.11,1.308465061,-74.19746971
85,CASANARE,85430,TRINIDAD,85430001,2021,6,12348,7301.0,82.5,6.35,5.354527091,-71.25479519
19,CAUCA,19318,GUAPI,19318008,2021,6,8067,3358.0,36.03,9.44,2.41326696,-77.69047531
19,CAUCA,19318,GUAPI,19318013,2021,6,11594,5021.0,51.1,9.57,2.41326696,-77.69047531
19,CAUCA,19418,LÓPEZ DE MICAY,19418024,2021,6,6346,2215.0,29.52,8.54,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,2021,6,4352,855.0,28.76,6.6,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,2021,6,3590,1456.0,24.58,5.58,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,2021,6,7106,2037.0,40.0,8.11,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,2021,6,846,316.0,6.05,6.24,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,2021,6,11364,5167.0,61.25,9.09,2.95819877,-77.24212158
19,CAUCA,19809,TIMBIQUÍ,19809014,2021,6,4179,1136.0,28.46,5.58,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809010,2021,6,4504,1712.0,36.16,5.06,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809003,2021,6,7137,4191.0,33.88,8.21,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809026,2021,6,3521,682.0,46.54,3.03,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809023,2021,6,15392,5516.0,166.85,4.53,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809007,2021,6,7047,4288.0,40.94,6.51,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809008,2021,6,10462,4312.0,66.5,6.37,2.699475127,-77.49131577
27,CHOCÓ,27006,ACANDÍ,27006000,2021,6,553208,210812.0,1179.2,21.39,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006003,2021,6,282317,98813.0,750.46,17.25,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006007,2021,6,20512,7599.0,117.17,7.53,8.383938499,-77.26560256
27,CHOCÓ,27025,ALTO BAUDO,27025000,2021,6,46537,14670.0,109.91,23.58,5.636740989,-77.0842154
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,2021,6,638399,234941.0,1239.92,23.51,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,2021,6,56613,20817.0,136.68,23.36,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,2021,6,148007,60770.0,325.78,23.52,6.162762775,-77.41653534
27,CHOCÓ,27077,BAJO BAUDÓ,27077905,2021,6,5274,863.0,25.15,8.08,4.492865435,-77.08271352
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,2021,6,192293,92453.0,373.82,23.59,4.492865435,-77.08271352
27,CHOCÓ,27099,BOJAYÁ,27099000,2021,6,89218,26542.0,246.51,17.17,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099002,2021,6,12198,5787.0,57.6,10.6,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099005,2021,6,11897,3596.0,60.8,72.4,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099008,2021,6,13748,3748.0,69.6,7.48,6.474666885,-77.09933025
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,2021,6,71708,39399.0,170.15,18.49,4.272940191,-76.98785828
27,CHOCÓ,27372,JURADO,27372000,2021,6,150303,68540.0,289.44,23.57,7.103338868,-77.67973662
27,CHOCÓ,27425,MEDIO ATRATO,27425000,2021,6,19853,10197.0,76.0,12.15,6.033880098,-76.6734697
27,CHOCÓ,27495,NUQUÍ,27495001,2021,6,10799,5055.0,48.0,9.57,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495912,2021,6,7572,2492.0,11.6,23.45,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495000,2021,6,229898,69451.0,468.86,23.56,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495011,2021,6,919,389.0,3.84,10.18,5.591359844,-77.33057439
27,CHOCÓ,27001,QUIBDÓ,27001029,2021,6,8794,3002.0,41.09,8.41,5.7543229,-76.65015147
27,CHOCÓ,27800,UNGUÍA,27800001,2021,6,20048,8075.0,88.04,10.05,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800005,2021,6,15235,4545.0,89.41,7.51,8.117281079,-77.10372723
27,CHOCÓ,27800,UNGUÍA,27800000,2021,6,375976,132286.0,868.56,21.12,8.117281079,-77.10372723
91,AMAZONAS,91001,LETICIA,91001000,2021,5,3349573,1068525.0,6642.57,24.0,-3.530058784,-70.04513691
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,2021,5,104516,36339.0,210.32,24.0,-3.631323222,-70.47199039
91,AMAZONAS,91798,TARAPACA (ANM),91798000,2021,5,24043,10115.0,90.62,10.22,-2.451794264,-70.00651535
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,2021,5,3997,294.0,35.17,5.18,6.453351334,-76.69504802
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,2021,5,84101,36704.0,313.28,9.49,6.453351334,-76.69504802
88,ARCHIPIÉLAGO DE SAN ANDRÉS y PROVIDENCIA,88001,SAN ANDRÉS,88001000,2021,5,16801471,4795680.0,28744.52,24.0,12.54311512,-81.71762382
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,2021,5,15612,8376.0,142.5,4.34,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,2021,5,6065,2500.0,21.47,14.58,10.46343362,-75.45889915
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,2021,5,17415,5974.0,48.83,14.57,10.46343362,-75.45889915
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,2021,5,11337,4771.0,87.79,5.18,0.647693081,-74.27235499
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,2021,5,9170,3448.0,37.61,16.22,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,2021,5,5112,2627.0,36.56,5.51,1.308465061,-74.19746971
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,2021,5,4216,1582.0,43.08,4.0,1.308465061,-74.19746971
85,CASANARE,85430,TRINIDAD,85430001,2021,5,9060,5273.0,90.56,4.11,5.354527091,-71.25479519
19,CAUCA,19318,GUAPI,19318008,2021,5,8690,3527.0,36.14,9.45,2.41326696,-77.69047531
19,CAUCA,19318,GUAPI,19318013,2021,5,11115,4889.0,49.16,9.14,2.41326696,-77.69047531
19,CAUCA,19418,LÓPEZ DE MICAY,19418024,2021,5,6403,2197.0,29.68,8.47,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,2021,5,4509,983.0,30.56,5.43,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,2021,5,4218,1715.0,25.41,7.01,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,2021,5,4597,1396.0,40.0,4.52,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,2021,5,948,347.0,6.18,6.4,2.95819877,-77.24212158
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,2021,5,12556,5553.0,64.16,9.0,2.95819877,-77.24212158
19,CAUCA,19809,TIMBIQUÍ,19809014,2021,5,4445,1298.0,34.14,6.24,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809010,2021,5,4190,1471.0,36.77,4.27,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809003,2021,5,6930,4043.0,34.0,7.45,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809026,2021,5,4910,900.0,45.62,4.06,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809023,2021,5,15238,5047.0,171.78,3.21,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809007,2021,5,7549,4853.0,41.16,7.06,2.699475127,-77.49131577
19,CAUCA,19809,TIMBIQUÍ,19809008,2021,5,14585,5922.0,69.95,8.19,2.699475127,-77.49131577
27,CHOCÓ,27006,ACANDÍ,27006000,2021,5,604750,232018.0,1053.89,23.31,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006003,2021,5,268997,100681.0,645.92,17.03,8.383938499,-77.26560256
27,CHOCÓ,27006,ACANDÍ,27006007,2021,5,21171,7639.0,108.77,7.57,8.383938499,-77.26560256
27,CHOCÓ,27025,ALTO BAUDO,27025000,2021,5,47415,14585.0,118.01,23.42,5.636740989,-77.0842154
27,CHOCÓ,27075,BAHÍA SOLANO,27075000,2021,5,687123,252377.0,1259.72,23.54,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075001,2021,5,65489,23692.0,142.33,23.11,6.162762775,-77.41653534
27,CHOCÓ,27075,BAHÍA SOLANO,27075002,2021,5,152969,64056.0,314.16,23.45,6.162762775,-77.41653534
27,CHOCÓ,27077,BAJO BAUDÓ,27077905,2021,5,6458,1053.0,24.8,9.58,4.492865435,-77.08271352
27,CHOCÓ,27077,BAJO BAUDÓ,27077000,2021,5,203902,96357.0,382.8,23.55,4.492865435,-77.08271352
27,CHOCÓ,27099,BOJAYÁ,27099000,2021,5,104812,30818.0,229.08,19.41,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099002,2021,5,4754,2098.0,60.8,3.16,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099005,2021,5,12609,3742.0,60.8,7.35,6.474666885,-77.09933025
27,CHOCÓ,27099,BOJAYÁ,27099008,2021,5,13107,3413.0,84.0,7.04,6.474666885,-77.09933025
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,2021,5,70139,38520.0,176.48,17.57,4.272940191,-76.98785828
27,CHOCÓ,27372,JURADO,27372000,2021,5,161498,73009.0,303.68,24.0,7.103338868,-77.67973662
27,CHOCÓ,27425,MEDIO ATRATO,27425000,2021,5,21576,10795.0,72.0,12.36,6.033880098,-76.6734697
27,CHOCÓ,27495,NUQUÍ,27495001,2021,5,11042,4901.0,48.0,9.2,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495912,2021,5,5290,1951.0,11.32,19.08,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495000,2021,5,243203,77055.0,472.74,23.39,5.591359844,-77.33057439
27,CHOCÓ,27495,NUQUÍ,27495011,2021,5,795,399.0,3.79,8.04,5.591359844,-77.33057439
